"","ID","parque","cod parque","nquest","idade","sexo","cidade","cod cidade","bairro","cod bairro","estadocivil","racacor","escolar","ocupacao","renda","depend","qdepend","objetivo","distantp","freqvis","tempoestad","tempoatfis","infraestrutura","manutencao","tamanho","sombra","seguranca","iluminacao","ruido","temperatura","qualiar","Influperman","vegetar","vegettemp","vegetruido","vegetinund","moraruido","moratemp","moraqualiar","moraarb","moradren","saudefis","saudemen","nivelstres","exppolatm","exppolson","lance1","resp1","lance2","resp2","bidl","bidh","lnRenda","t1","t2","lnRendat1","lnRendat2","...58"
"940",NA,"lagoaaraca",8,"24",37,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,1431,NA,NA,7,6000,6,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,40,0,40,49.557438524302,3.15563963375978,-43,-40,7.26614977788025,7.26614831289522,NA
"941",NA,"lagoaaraca",8,"25",73,2,"recife",101,"imbiribeira",10144,NA,NA,20,3,2385,NA,NA,3,100,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,16,0,16,24.4721359549996,3.37748838337613,-20,-16,7.77695791935158,7.77695721614674,NA
"942",NA,"lagoaaraca",8,"26",50,1,"recife",101,"imbiribeira",10144,NA,NA,20,2,2385,NA,NA,2,6000,6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,16,0,16,32.1961524227066,3.37748838337613,-27,-16,7.77695914995886,7.77695721614674,NA
"943",NA,"lagoaaraca",8,"27",24,1,"recife",101,"imbiribeira",10144,NA,NA,20,2,954,NA,NA,3,100,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,20,1,4.12310562561766,20,2.9795483747041,-17,-20,6.86068235021147,6.86068564642758,NA
"944",NA,"lagoaaraca",8,"30",76,2,"recife",101,"imbiribeira",10144,NA,NA,7,6,477,NA,NA,7,770,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,21,1,4.24264068711928,21,2.67851837904011,-18,-21,6.16759559855392,6.16760878255645,NA
"945",NA,"lagoaaraca",8,"31",27,2,"recife",101,"imbiribeira",10144,NA,NA,20,1,2385,NA,NA,7,6000,6,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,40,0,5.47722557505166,40,3.37748838337613,-30,-40,7.77695967736151,7.77696143536835,NA
"946",NA,"lagoaaraca",8,"32",31,1,"recife",101,"imbiribeira",10144,NA,NA,16,2,477,NA,NA,3,290,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,16,0,16,32.1961524227066,2.67851837904011,-27,-16,6.16763515004007,6.16758680912233,NA
"947",NA,"lagoaaraca",8,"33",44,2,"recife",101,"imbiribeira",10144,NA,NA,16,2,477,NA,NA,2,6000,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,14,0,14,26.6904157598234,2.67851837904011,-22,-14,6.16761317718533,6.16757801961349,NA
"948",NA,"lagoaaraca",8,"34",41,1,"recife",101,"imbiribeira",10144,NA,NA,16,2,954,NA,NA,7,770,6,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,30,1,4.69041575982343,30,2.9795483747041,-22,-30,6.86068784389895,6.86069663373614,NA
"949",NA,"lagoaaraca",8,"35",35,1,"recife",101,"imbiribeira",10144,NA,NA,16,2,954,NA,NA,2,6000,6,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,41,1,5.65685424949238,41,2.9795483747041,-32,-41,6.86069883118336,6.86070871963612,NA
"950",NA,"lagoaaraca",8,"36",22,2,"recife",101,"imbiribeira",10144,NA,NA,16,2,477,NA,NA,2,770,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,40,0,40,49.557438524302,2.67851837904011,-43,-40,6.16770545993094,6.16769227720295,NA
"951",NA,"lagoaaraca",8,"38",57,2,"recife",101,"imbiribeira",10144,NA,NA,20,1,954,NA,NA,7,100,6,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,20,1,20,28.8989794855664,2.9795483747041,-24,-20,6.86069004136549,6.86068564642758,NA
"952",NA,"lagoaaraca",8,"39",39,2,"recife",101,"imbiribeira",10144,NA,NA,16,6,954,NA,NA,3,770,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,23,0,23,37.6568542494924,2.9795483747041,-32,-23,6.86069883118336,6.86068894263282,NA
"953",NA,"lagoaaraca",8,"41",18,2,"recife",101,"imbiribeira",10144,NA,NA,17,5,477,NA,NA,7,6000,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,28,0,28,40.9160797830996,2.67851837904011,-35,-28,6.16767030560344,6.16763954455308,NA
"954",NA,"lagoaaraca",8,"42",71,1,"recife",101,"imbiribeira",10144,NA,NA,20,3,4270,NA,NA,2,100,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,20,1,20,28.8989794855664,3.63042787502502,-24,-20,8.35937042252365,8.35937020314028,NA
"955",NA,"lagoaaraca",8,"43",64,1,"recife",101,"imbiribeira",10144,NA,NA,15,3,1431,NA,NA,7,100,7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,44,0,44,57.0710678118655,3.15563963375978,-50,-44,7.2661531961703,7.26615026620811,NA
"956",NA,"lagoaaraca",8,"44",57,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,954,NA,NA,7,770,6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,8,0,8,14.3166247903554,2.9795483747041,-11,-8,6.86067575774665,6.86067246149795,NA
"957",NA,"lagoaaraca",8,"45",70,1,"recife",101,"imbiribeira",10144,NA,NA,20,3,1431,NA,NA,7,100,7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,10,1,10,16.605551275464,3.15563963375978,-13,-10,7.2661351279334,7.26613366292691,NA
"958",NA,"lagoaaraca",8,"46",70,1,"recife",101,"imbiribeira",10144,NA,NA,16,3,954,NA,NA,7,100,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,8,0,8,14.3166247903554,2.9795483747041,-11,-8,6.86067575774665,6.86067246149795,NA
"959",NA,"lagoaaraca",8,"47",54,1,"recife",101,"imbiribeira",10144,NA,NA,15,6,954,NA,NA,7,290,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,14,0,14,21.1231056256177,2.9795483747041,-17,-14,6.86068235021147,6.86067905398449,NA
"960",NA,"lagoaaraca",8,"48",64,2,"recife",101,"imbiribeira",10144,NA,NA,0,0,477,NA,NA,7,100,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,18,0,18,28.8989794855664,2.67851837904011,-24,-18,6.16762196638516,6.16759559855392,NA
"961",NA,"lagoaaraca",8,"49",39,2,"recife",101,"imbiribeira",10144,NA,NA,19,2,954,NA,NA,7,100,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,19,1,4,19,2.9795483747041,-16,-19,6.86068125147035,6.86068454769008,NA
"962",NA,"lagoaaraca",8,"50",27,2,"recife",101,"imbiribeira",10144,NA,NA,22,5,477,NA,NA,7,100,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,43,0,43,51.7082039324994,2.67851837904011,-45,-43,6.16771424831972,6.16770545993094,NA
"963",NA,"lagoaaraca",8,"53",42,1,"recife",101,"imbiribeira",10144,NA,NA,20,1,954,NA,NA,3,6000,7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,44,0,44,52.7823299831253,2.9795483747041,-46,-44,6.86071421317874,6.86071201576531,NA
"964",NA,"lagoaaraca",8,"54",31,2,"recife",101,"imbiribeira",10144,NA,NA,20,2,1431,NA,NA,7,290,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,32,0,32,44.164414002969,3.15563963375978,-38,-32,7.26614733623734,7.26614440625799,NA
"965",NA,"lagoaaraca",8,"55",42,1,"recife",101,"imbiribeira",10144,NA,NA,20,2,1431,NA,NA,7,290,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,40,0,40,49.557438524302,3.15563963375978,-43,-40,7.26614977788025,7.26614831289522,NA
"966",NA,"lagoaaraca",8,"61",24,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,954,NA,NA,7,290,6,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,1,2.82842712474619,10,2.9795483747041,-8,-10,6.86067246149795,6.86067465899829,NA
"967",NA,"lagoaaraca",8,"62",22,2,"recife",101,"imbiribeira",10144,NA,NA,16,6,954,NA,NA,7,290,6,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,31,0,31,43.0827625302982,2.9795483747041,-37,-31,6.8607043247803,6.86069773246035,NA
"968",NA,"lagoaaraca",8,"63",42,1,"recife",101,"imbiribeira",10144,NA,NA,15,6,954,NA,NA,7,290,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,14,0,14,21.1231056256177,2.9795483747041,-17,-14,6.86068235021147,6.86067905398449,NA
"969",NA,"lagoaaraca",8,"64",72,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,2385,NA,NA,3,100,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,16,0,16,27.7958315233127,3.37748838337613,-23,-16,7.77695844675488,7.77695721614674,NA
"970",NA,"lagoaaraca",8,"65",64,2,"recife",101,"imbiribeira",10144,NA,NA,6,6,954,NA,NA,3,100,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,14,1,14,26.6904157598234,2.9795483747041,-22,-14,6.86068784389895,6.86067905398449,NA
"971",NA,"lagoaaraca",8,"66",31,2,"recife",101,"imbiribeira",10144,NA,NA,17,2,954,NA,NA,3,290,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,17,0,17,33.2915026221292,2.9795483747041,-28,-17,6.86069443628408,6.86068235021147,NA
"972",NA,"lagoaaraca",8,"67",26,2,"recife",101,"imbiribeira",10144,NA,NA,16,2,954,NA,NA,3,100,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,12,0,3.16227766016838,12,2.9795483747041,-10,-12,6.86067465899829,6.86067685649381,NA
"973",NA,"lagoaaraca",8,"68",46,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,1431,NA,NA,3,290,7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,5,0,5,9.64575131106459,3.15563963375978,-7,-5,7.26613219791828,7.26613122124466,NA
"974",NA,"lagoaaraca",8,"70",30,2,"recife",101,"imbiribeira",10144,NA,NA,16,6,954,NA,NA,3,100,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,19,0,19,34.3851648071345,2.9795483747041,-29,-19,6.86069553501071,6.86068454769008,NA
"975",NA,"lagoaaraca",8,"71",22,1,"recife",101,"imbiribeira",10144,NA,NA,17,5,477,NA,NA,3,100,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,44,0,44,52.7823299831253,2.67851837904011,-46,-44,6.16771864248515,6.16770985413499,NA
"976",NA,"lagoaaraca",8,"72",34,1,"recife",101,"imbiribeira",10144,NA,NA,15,6,477,NA,NA,7,770,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,29,0,29,42,2.67851837904011,-36,-29,6.16767469996196,6.16764393904678,NA
"977",NA,"lagoaaraca",8,"73",23,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,954,NA,NA,7,290,6,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1.4142135623731,3,2.9795483747041,-2,-3,6.86066586896795,6.86066696772597,NA
"978",NA,"lagoaaraca",8,"74",62,1,"recife",101,"imbiribeira",10144,NA,NA,16,1,1431,NA,NA,7,290,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,31,0,31,43.0827625302982,3.15563963375978,-37,-31,7.26614684790805,7.26614391792726,NA
"979",NA,"lagoaaraca",8,"75",46,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,2385,NA,NA,3,770,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,9,0,9,15.4641016151378,3.37748838337613,-12,-9,7.77695651294141,7.77695598553708,NA
"980",NA,"lagoaaraca",8,"76",19,2,"recife",101,"imbiribeira",10144,NA,NA,16,1,954,NA,NA,7,770,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,1,4.73205080756888,2.9795483747041,-3,-1,6.86066696772597,6.86066477020872,NA
"981",NA,"lagoaaraca",8,"77",28,2,"recife",101,"imbiribeira",10144,NA,NA,18,5,477,NA,NA,3,100,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,23,0,23,37.6568542494924,2.67851837904011,-32,-23,6.16765712241201,6.1676175717949,NA
"982",NA,"lagoaaraca",8,"80",45,1,"recife",101,"imbiribeira",10144,NA,NA,15,6,477,NA,NA,7,770,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,31,0,31,43.0827625302982,2.67851837904011,-37,-31,6.16767909430117,6.16765272797624,NA
"983",NA,"lagoaaraca",8,"83",27,1,"recife",101,"imbiribeira",10144,NA,NA,15,5,477,NA,NA,7,290,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,40,0,40,49.557438524302,2.67851837904011,-43,-40,6.16770545993094,6.16769227720295,NA
"984",NA,"lagoaaraca",8,"84",44,1,"recife",101,"imbiribeira",10144,NA,NA,20,2,4270,NA,NA,3,100,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,39,1,5.29150262212918,39,3.63042787502502,-28,-39,8.35937064190698,8.35937124521089,NA
"985",NA,"lagoaaraca",8,"85",42,2,"recife",101,"imbiribeira",10144,NA,NA,16,2,954,NA,NA,2,290,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,35,0,35,46.3245553203368,2.9795483747041,-40,-35,6.86070762092398,6.86070212734515,NA
"986",NA,"lagoaaraca",8,"86",40,1,"recife",101,"imbiribeira",10144,NA,NA,20,2,2385,NA,NA,3,290,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,41,0,5.74456264653803,41,3.37748838337613,-33,-41,7.77696020476389,7.77696161116887,NA
"987",NA,"lagoaaraca",8,"88",59,2,"recife",101,"imbiribeira",10144,NA,NA,16,3,2385,NA,NA,7,1500,1,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,12,0,3.16227766016838,12,3.37748838337613,-10,-12,7.77695616133856,7.77695651294141,NA
"988",NA,"lagoaaraca",8,"89",54,1,"recife",101,"imbiribeira",10144,NA,NA,18,6,1431,NA,NA,3,770,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,15,0,15,30,3.15563963375978,-25,-15,7.2661409879379,7.2661361046032,NA
"989",NA,"lagoaaraca",8,"90",22,2,"recife",101,"imbiribeira",10144,NA,NA,15,3,2385,NA,NA,3,100,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,45,0,45,53.855654600401,3.37748838337613,-47,-45,7.7769626659713,7.77696231437062,NA
"990",NA,"lagoaaraca",8,"91",48,2,"recife",101,"imbiribeira",10144,NA,NA,22,1,2385,NA,NA,3,100,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,28,0,28,40.9160797830996,3.37748838337613,-35,-28,7.77696055636532,7.77695932575977,NA
"991",NA,"lagoaaraca",8,"92",48,2,"recife",101,"imbiribeira",10144,NA,NA,13,6,954,NA,NA,2,770,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,22,0,22,36.56776436283,2.9795483747041,-31,-22,6.86069773246035,6.86068784389895,NA
"992",NA,"lagoaaraca",8,"93",82,1,"recife",101,"imbiribeira",10144,NA,NA,20,3,2385,NA,NA,2,100,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,30,0,4.89897948556636,30,3.37748838337613,-24,-30,7.77695862255592,7.77695967736151,NA
"993",NA,"lagoaaraca",8,"94",62,2,"recife",101,"imbiribeira",10144,NA,NA,15,6,954,NA,NA,2,100,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,15,0,3.46410161513775,15,2.9795483747041,-12,-15,6.86067685649381,6.86068015272803,NA
"994",NA,"lagoaaraca",8,"95",24,2,"recife",101,"imbiribeira",10144,NA,NA,20,2,1431,NA,NA,3,100,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,28,0,28,40.9160797830996,3.15563963375978,-35,-28,7.26614587124874,7.26614245293365,NA
"995",NA,"lagoaaraca",8,"96",26,1,"recife",101,"imbiribeira",10144,NA,NA,20,2,1431,NA,NA,3,100,7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,28,0,28,40.9160797830996,3.15563963375978,-35,-28,7.26614587124874,7.26614245293365,NA
"996",NA,"lagoaaraca",8,"98",44,1,"recife",101,"imbiribeira",10144,NA,NA,20,6,4270,NA,NA,3,100,7,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,12,0,3.16227766016838,12,3.63042787502502,-10,-12,8.35936965468162,8.35936976437338,NA
"997",NA,"lagoaaraca",8,"99",79,1,"recife",101,"imbiribeira",10144,NA,NA,16,3,1431,NA,NA,2,100,6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,32,0,32,44.164414002969,3.15563963375978,-38,-32,7.26614733623734,7.26614440625799,NA
"998",NA,"lagoaaraca",8,"100",63,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,1431,NA,NA,2,100,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,38,0,38,48.4807406984079,3.15563963375978,-42,-38,7.26614928955214,7.26614733623734,NA
"999",NA,"lagoaaraca",8,"101",31,1,"recife",101,"imbiribeira",10144,NA,NA,16,2,954,NA,NA,3,290,6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,16,0,16,27.7958315233127,2.9795483747041,-23,-16,6.86068894263282,6.86068125147035,NA
"1000",NA,"lagoaaraca",8,"102",59,1,"recife",101,"imbiribeira",10144,NA,NA,16,6,954,NA,NA,2,770,6,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,24,0,4.47213595499958,24,2.9795483747041,-20,-24,6.86068564642758,6.86069004136549,NA
"1001",NA,"lagoaaraca",8,"103",43,2,"recife",101,"imbiribeira",10144,NA,NA,20,1,2385,NA,NA,3,290,7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,40,0,5.47722557505166,40,3.37748838337613,-30,-40,7.77695967736151,7.77696143536835,NA
"1002",NA,"lagoaaraca",8,"105",24,1,"recife",101,"imbiribeira",10144,NA,NA,16,2,954,NA,NA,3,290,7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,11,1,11,17.7416573867739,2.9795483747041,-14,-11,6.86067905398449,6.86067575774665,NA
"1003",NA,"lagoaaraca",8,"106",28,1,"recife",101,"imbiribeira",10144,NA,NA,16,1,954,NA,NA,3,100,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,17,0,17,25.5825756949558,2.9795483747041,-21,-17,6.86068674516386,6.86068235021147,NA
"1004",NA,"lagoaaraca",8,"107",54,1,"recife",101,"imbiribeira",10144,NA,NA,17,1,1431,NA,NA,2,290,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,16,0,16,32.1961524227066,3.15563963375978,-27,-16,7.26614196460197,7.26613659293775,NA
"1005",NA,"lagoaaraca",8,"111",70,2,"recife",101,"imbiribeira",10144,NA,NA,0,3,477,NA,NA,3,770,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,36,0,5.09901951359278,36,2.67851837904011,-26,-36,6.16763075550774,6.16767469996196,NA
"1006",NA,"lagoaaraca",8,"112",50,1,"recife",101,"imbiribeira",10144,NA,NA,13,6,477,NA,NA,7,6000,1,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,44,0,44,52.7823299831253,2.67851837904011,-46,-44,6.16771864248515,6.16770985413499,NA
"1007",NA,"lagoaaraca",8,"113",48,1,"recife",101,"imbiribeira",10144,NA,NA,16,1,1431,NA,NA,7,6000,6,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,7,1,2.23606797749979,7,3.15563963375978,-5,-7,7.26613122124466,7.26613219791828,NA
"1008",NA,"lagoaaraca",8,"115",68,1,"recife",101,"imbiribeira",10144,NA,NA,7,3,477,NA,NA,7,6000,1,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,17,0,17,25.5825756949558,2.67851837904011,-21,-17,6.16760878255645,6.16759120384778,NA
"1009",NA,"lagoaaraca",8,"116",42,2,"recife",101,"imbiribeira",10144,NA,NA,8,6,477,NA,NA,7,770,2,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,36,0,5.09901951359278,36,2.67851837904011,-26,-36,6.16763075550774,6.16767469996196,NA
